,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1988,1.49811885932853e+18,1.49811885932853e+18,"2022-02-28 03:12:24 Paris, Madrid",2022-02-28,03:12:24,100,1.48718132039671e+18,mtcicerocosrom,"Marcvs Tvllivs Cicero, Cos Romae #EndPlaasmoorde",,"#Prayers for the people in #Ukraine. They are undergoing more than we will ever know. Well, most of us, anyhow @RhodieEx @AlysonGibhard. Why is #Putin acting like such a brat-? #UkraineWar #UkraineWillResist #UkraineConflict #UkrainiansWillResist #UkrainianRefugeesWelcome",en,rhodieexalysongibhard,[],[],1,0,5,"['prayers', 'ukraine', 'putin', 'ukrainewar', 'ukrainewillresist', 'ukraineconflict', 'ukrainianswillresist', 'ukrainianrefugeeswelcome']",[],https://twitter.com/MTCiceroCosRom/status/1498118859328528385,False,,0,,,,,,,,[],,,,
1995,1.49810394588076e+18,1.49810394588076e+18,"2022-02-28 02:13:08 Paris, Madrid",2022-02-28,02:13:08,100,17518623.0,mattcarey,MattCarey,,Ukraine: Director Of Documentary On Maidan Revolution Predicts Ukrainians Will Fight Russian Invasion “To The Last Drop Of Blood”  https://t.co/eHbDvv4YdI via @Deadline #Ukraine #UkrainiansWillResist @evgeny_director #documentary,en,deadlineevgeny_director,['https://deadline.com/2022/02/ukraine-russian-invasion-winter-on-fire-director-evgeny-afineevsky-inrterview-news-1234961181/'],[],0,3,14,"['ukraine', 'ukrainianswillresist', 'documentary']",[],https://twitter.com/MattCarey/status/1498103945880760320,False,,0,,,,,,,,[],,,,
2004,1.49808353829767e+18,1.49808353829767e+18,"2022-02-28 00:52:03 Paris, Madrid",2022-02-28,00:52:03,100,8.25840218502734e+17,worldaffairs75,World Affairs,,"If #putin does not want #Ukraine in @NATO or the #EU, shouldn't Ukraine then ask #russia, who would protect us if anyone should attack us? #letalonerussia #UkraineRussiaWar #UkraineRussia #UkraineInvasion #UkraineRussie #UkrainiansWillResist",en,nato,[],[],0,0,0,"['putin', 'ukraine', 'eu', 'russia', 'letalonerussia', 'ukrainerussiawar', 'ukrainerussia', 'ukraineinvasion', 'ukrainerussie', 'ukrainianswillresist']",[],https://twitter.com/worldaffairs75/status/1498083538297667588,False,,0,,,,,,,,[],,,,
2020,1.49807152509782e+18,1.49807152509782e+18,"2022-02-28 00:04:19 Paris, Madrid",2022-02-28,00:04:19,100,9.77634889993355e+17,wilsonshilo,Allan,,Hundreds of brave #UkrainiansWillResist force Russian tanks to halt  https://t.co/cDyC5NyTNd @MailOnline,en,mailonline,['https://mol.im/a/10556911'],[],0,0,1,['ukrainianswillresist'],[],https://twitter.com/WilsonShilo/status/1498071525097816066,False,,0,,,,,,,,[],,,,
2024,1.49806488452065e+18,1.49793336569713e+18,"2022-02-27 23:37:55 Paris, Madrid",2022-02-27,23:37:55,100,74851481.0,accatt2204,Ac2204,,"@AdamKinzinger @FareedZakaria @Ukraine @DefenceU @TVOnTheSpot @DeptofDefense @WhiteHouse @JoeBiden @NATO #UkraineWar #UkraineInvasion #UkraineRussiaCrisis #UkrainiansWillResist #Slavicpeople  Putin is hurting the Slavs and their future, by not using an alliance for Slavs. Crimea maybe autonomous like Kosovo  https://t.co/4feyO2TZnt",en,defenceutvonthespotdeptofdefensewhitehousejoebidennato,[],"['https://pbs.twimg.com/media/FMow3N0XsAo7YVM.jpg', 'https://pbs.twimg.com/media/FMow3OQWYAgMIo8.jpg']",2,0,0,"['ukrainewar', 'ukraineinvasion', 'ukrainerussiacrisis', 'ukrainianswillresist', 'slavicpeople']",[],https://twitter.com/accatt2204/status/1498064884520652804,False,,1,https://pbs.twimg.com/media/FMow3N0XsAo7YVM.jpg,,,,,,,"[{'screen_name': 'AdamKinzinger', 'name': 'Adam Kinzinger', 'id': '18004222'}, {'screen_name': 'FareedZakaria', 'name': 'Fareed Zakaria', 'id': '41814169'}]",,,,
2030,1.4980603927523e+18,1.49804252362902e+18,"2022-02-27 23:20:04 Paris, Madrid",2022-02-27,23:20:04,100,598264333.0,alwaystrue84,Gene,,@TonyHussein4 Heroes rise not from desire Heroes rise to put out fires Heroes rise when the jokes get old Heroes rise to save the world @Klitschko @Vitaliy_Klychko  @ZelenskyyUa  #UkraineRussiaWar #UkrainiansWillResist #UkraineUnderAttack #UkraineInvasion,en,klitschkovitaliy_klychkozelenskyyua,[],[],0,1,1,"['ukrainerussiawar', 'ukrainianswillresist', 'ukraineunderattack', 'ukraineinvasion']",[],https://twitter.com/Alwaystrue84/status/1498060392752300032,False,,0,,,,,,,,"[{'screen_name': 'TonyHussein4', 'name': 'Tony 🌊 #DemVoice1 🇺🇦', 'id': '1270133776748855304'}]",,,,
2054,1.49804258356981e+18,1.49804258356981e+18,"2022-02-27 22:09:18 Paris, Madrid",2022-02-27,22:09:18,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣👏🏻😉💪             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine @Ucraina #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie,und,zelenskyyuaucraina,[],[],0,0,0,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498042583569813511,False,https://twitter.com/elonmusk/status/1497701484003213317,0,,,,,,,,[],,,,
2060,1.49803794437188e+18,1.49803794437188e+18,"2022-02-27 21:50:52 Paris, Madrid",2022-02-27,21:50:52,100,1.11380162594312e+18,everyevery_ng,EveryEvery,, https://t.co/TkCjH4BHSm @lewy_official speaks about Ukraine invasion #UkrainiansWillResist Ukrainian and Russian,en,lewy_official,['https://everyevery.ng/ukraine-invasion-lewandowski-speaks-out/'],[],0,0,0,['ukrainianswillresist'],[],https://twitter.com/everyevery_ng/status/1498037944371884033,False,,0,,,,,,,,[],,,,
2061,1.49803744014524e+18,1.49803744014524e+18,"2022-02-27 21:48:52 Paris, Madrid",2022-02-27,21:48:52,100,257005259.0,cshoush,"Christiana Shoushtari Corvin, MD MPH",,"Happening now: so much pride for my city and neighbors coming together to support Ukrainians, near and far! Thank you @chicagosmayor for speaking out   #UkraineRussiaWar #UkraineUnderAttack #UkraineWar #Chicago #UkrainiansWillResist #StopTheWar  https://t.co/tp1iqFd3uB",en,chicagosmayor,[],[],1,0,6,"['ukrainerussiawar', 'ukraineunderattack', 'ukrainewar', 'chicago', 'ukrainianswillresist', 'stopthewar']",[],https://twitter.com/CShoush/status/1498037440145235970,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1498037377020928000/pu/img/xxMyCX_tIdlk3dh6.jpg,,,,,,,[],,,,
2082,1.4980220269253e+18,1.4980220269253e+18,"2022-02-27 20:47:37 Paris, Madrid",2022-02-27,20:47:37,100,4778027308.0,bpboro,Bob 🇺🇦💪,,Well worth a watch if you want understand #Putin and the #Oligarchs by the brilliant @alexgibneyfilm   Citizen K | Official Trailer  https://t.co/WQmsV5aPbk via @YouTube #UkrainiansWillResist #UkraineRussiaWar #UkraineUnderAttack,en,alexgibneyfilmyoutube,['https://youtu.be/cMUMNyJQHMA'],[],1,5,6,"['putin', 'oligarchs', 'ukrainianswillresist', 'ukrainerussiawar', 'ukraineunderattack']",[],https://twitter.com/bpboro/status/1498022026925297669,False,,0,,,,,,,,[],,,,
2126,1.49800195948333e+18,1.49800195948333e+18,"2022-02-27 19:27:53 Paris, Madrid",2022-02-27,19:27:53,100,1.06165761423544e+18,chiefenemuo,Victory&Wins for Ukraine and all Ukrainians 🇺🇦☀️,,"If I had my way, I would've been in @Ukraine in solidarity to them and to help save #Democracy at this critical time. Glad #Ukraine have a leader as #Zelensky at this critical time in the country's history. He has a heart of a lion 💕🇺🇦🇺🇦🏳️✌️  #Ukrainians #UkrainiansWillResist  https://t.co/gK0BTAvSEa",en,ukraine,[],['https://pbs.twimg.com/media/FMn417IWYAcdhe2.jpg'],0,0,3,"['democracy', 'ukraine', 'zelensky', 'ukrainians', 'ukrainianswillresist']",[],https://twitter.com/ChiefEnemuo/status/1498001959483330566,False,,1,https://pbs.twimg.com/media/FMn417IWYAcdhe2.jpg,,,,,,,[],,,,
2130,1.49799937762488e+18,1.49799937762488e+18,"2022-02-27 19:17:37 Paris, Madrid",2022-02-27,19:17:37,100,1.48465695590601e+18,polincorguy,PIG 🇺🇦💪🏻,,"Hi there #Russia / #Rossija, you're fucked. Even @FedEx and @UPS won't collect and deliver packages anymore. In some time you won't have anything left. #FckPutin #UkraineUnderAttack #ukrainianswillresist #Ukraine 🇺🇦🇺🇦🇺🇦🌹",en,fedexups,[],[],0,0,4,"['russia', 'rossija', 'fckputin', 'ukraineunderattack', 'ukrainianswillresist', 'ukraine']",[],https://twitter.com/polincorguy/status/1497999377624879112,False,,0,,,,,,,,[],,,,
2146,1.49798526088113e+18,1.49798526088113e+18,"2022-02-27 18:21:32 Paris, Madrid",2022-02-27,18:21:32,100,2274347311.0,fjkohutiak,Fernando José Kohutiak,,"Don't let history repeat. Stop #Putler, Stop #Ukraine genocide. @Ukraine #BeautifulUkraine #HopeForUkraine #PrayForUkraine #StandForUkraine #StandWithUkraine #UkraineWillResist #UkrainiansWillResist #StandForPeace #Putin #StopPutin #StopWar #StopPutinNOW #StopPutinStopWar  https://t.co/LYbDIeyFjO",en,ukraine,[],['https://pbs.twimg.com/media/FMnpnfAWYAkamlI.jpg'],4,30,56,"['putler', 'ukraine', 'beautifulukraine', 'hopeforukraine', 'prayforukraine', 'standforukraine', 'standwithukraine', 'ukrainewillresist', 'ukrainianswillresist', 'standforpeace', 'putin', 'stopputin', 'stopwar', 'stopputinnow', 'stopputinstopwar']",[],https://twitter.com/fjkohutiak/status/1497985260881125378,False,,1,https://pbs.twimg.com/media/FMnpnfAWYAkamlI.jpg,,,,,,,[],,,,
2170,1.49796988481432e+18,1.49796988481432e+18,"2022-02-27 17:20:26 Paris, Madrid",2022-02-27,17:20:26,100,598264333.0,alwaystrue84,Gene,,Heroes rise not from desire Heroes rise to put out fires Heroes rise when the jokes get old Heroes rise to save the world @Klitschko @Vitaliy_Klychko @ZelenskyyUa #UkraineRussiaWar #UkrainiansWillResist #UkraineUnderAttack #UkraineInvasion,en,klitschkovitaliy_klychkozelenskyyua,[],[],0,0,0,"['ukrainerussiawar', 'ukrainianswillresist', 'ukraineunderattack', 'ukraineinvasion']",[],https://twitter.com/Alwaystrue84/status/1497969884814319619,False,,0,,,,,,,,[],,,,
2172,1.49796968181e+18,1.49796968181e+18,"2022-02-27 17:19:37 Paris, Madrid",2022-02-27,17:19:37,100,3042584944.0,spaethflies,Andreas Spaeth,,"Me on my first visit to  @AirlinesAntonov in #Kyiv #Gostomel in 2009. After the only #AN225 has been destroyed it would be possible to build another one, as many parts for a 2nd airframe were built in 1980s and stored ever since #avgeek #UkrainiansWillResist  https://t.co/xsuy4UTY2f",en,airlinesantonov,[],['https://pbs.twimg.com/media/FMnbep7WQAAQKi7.jpg'],3,5,57,"['kyiv', 'gostomel', 'an225', 'avgeek', 'ukrainianswillresist']",[],https://twitter.com/SpaethFlies/status/1497969681810001932,False,,1,https://pbs.twimg.com/media/FMnbep7WQAAQKi7.jpg,,,,,,,[],,,,
2184,1.49796243749622e+18,1.49796243749622e+18,"2022-02-27 16:50:50 Paris, Madrid",2022-02-27,16:50:50,100,1940247608.0,gyeromin,George Yeromin 🇺🇦,,"Хочу написать несколько слов  для @durov  @telegram действительно используется для дезинформации, но если вы заблокируете его в @Ukraine то мы будем считать вас агрессором наравне с #Россия , поскольку польза от мессенджера явно превышает негатив  #UkrainiansWillResist",ru,durovtelegramukraine,[],[],2,15,27,"['россия', 'ukrainianswillresist']",[],https://twitter.com/GYeromin/status/1497962437496217602,False,,0,,,,,,,,[],,,,
